time,hmd rotation
12:19:49:350,-0.08297729
12:19:49:359,-0.08352661
12:19:49:368,-0.08340454
12:19:49:375,-0.08306885
12:19:49:388,-0.08352661
12:19:49:398,-0.08404541
12:19:49:408,-0.08450317
12:19:49:415,-0.08447266
12:19:49:423,-0.08532715
12:19:49:431,-0.08526611
12:19:49:439,-0.0859375
12:19:49:449,-0.08666992
12:19:49:457,-0.0864563
12:19:49:468,-0.08703613
12:19:49:475,-0.08685303
12:19:49:486,-0.08728027
12:19:49:496,-0.08679199
12:19:49:509,-0.0866394
12:19:49:519,-0.08666992
12:19:49:528,-0.08703613
12:19:49:536,-0.08621216
12:19:49:544,-0.08605957
12:19:49:553,-0.08660889
12:19:49:560,-0.08673096
12:19:49:568,-0.08657837
12:19:49:579,-0.08612061
12:19:49:588,-0.08703613
12:19:49:596,-0.08547974
12:19:49:604,-0.0848999
12:19:49:612,-0.0843811
12:19:49:619,-0.08294678
12:19:49:629,-0.08294678
12:19:49:638,-0.08200073
12:19:49:647,-0.08108521
12:19:49:656,-0.08111572
12:19:49:665,-0.08154297
12:19:49:673,-0.08218384
12:19:49:682,-0.08190918
12:19:49:691,-0.08190918
12:19:49:700,-0.08139038
12:19:49:710,-0.08035278
12:19:49:718,-0.08151245
12:19:49:725,-0.08111572
12:19:49:732,-0.08108521
12:19:49:741,-0.08215332
12:19:49:750,-0.08267212
12:19:49:758,-0.08239746
12:19:49:765,-0.08312988
12:19:49:772,-0.08349609
12:19:49:780,-0.08496094
12:19:49:788,-0.08566284
12:19:49:799,-0.08651733
12:19:49:806,-0.08660889
12:19:49:812,-0.0864563
12:19:49:820,-0.08584595
12:19:49:830,-0.08569336
12:19:49:840,-0.08486938
12:19:49:850,-0.08428955
12:19:49:860,-0.08377075
12:19:49:871,-0.08337402
12:19:49:879,-0.08325195
12:19:49:888,-0.08416748
12:19:49:898,-0.08450317
12:19:49:906,-0.08349609
12:19:49:916,-0.08337402
12:19:49:924,-0.08294678
12:19:49:933,-0.08169556
12:19:49:941,-0.08023071
12:19:49:951,-0.07870483
12:19:49:959,-0.07611084
12:19:49:970,-0.07254028
12:19:49:978,-0.07183838
12:19:49:985,-0.06997681
12:19:49:993,-0.06750488
12:19:50:001,-0.06481934
12:19:50:011,-0.06109619
12:19:50:019,-0.05892944
12:19:50:028,-0.05615234
12:19:50:036,-0.05368042
12:19:50:045,-0.05075073
12:19:50:053,-0.04818726
12:19:50:061,-0.04629517
12:19:50:070,-0.0428772
12:19:50:078,-0.03833008
12:19:50:088,-0.03405762
12:19:50:095,-0.03167725
12:19:50:103,-0.02947998
12:19:50:113,-0.02609253
12:19:50:121,-0.02310181
12:19:50:130,-0.02053833
12:19:50:140,-0.01760864
12:19:50:148,-0.01724243
12:19:50:156,-0.01693726
12:19:50:165,-0.01593018
12:19:50:174,-0.01583862
12:19:50:182,-0.01678467
12:19:50:191,-0.01852417
12:19:50:201,-0.02062988
12:19:50:209,-0.02111816
12:19:50:217,-0.02374268
12:19:50:226,-0.02548218
12:19:50:234,-0.02755737
12:19:50:242,-0.02926636
12:19:50:251,-0.03182983
12:19:50:261,-0.03518677
12:19:50:269,-0.03729248
12:19:50:277,-0.0383606
12:19:50:285,-0.03942871
12:19:50:293,-0.04147339
12:19:50:301,-0.04281616
12:19:50:309,-0.0435791
12:19:50:319,-0.04525757
12:19:50:327,-0.04611206
12:19:50:337,-0.04632568
12:19:50:345,-0.04705811
12:19:50:355,-0.04925537
12:19:50:362,-0.04995728
12:19:50:372,-0.0524292
12:19:50:380,-0.05404663
12:19:50:386,-0.05471802
12:19:50:396,-0.05603027
12:19:50:403,-0.056427
12:19:50:410,-0.05700684
12:19:50:417,-0.05792236
12:19:50:427,-0.05871582
12:19:50:435,-0.05908203
12:19:50:443,-0.05944824
12:19:50:450,-0.05978394
12:19:50:458,-0.06124878
12:19:50:465,-0.06164551
12:19:50:473,-0.06378174
12:19:50:480,-0.06469727
12:19:50:490,-0.06719971
12:19:50:497,-0.06942749
12:19:50:504,-0.0710144
12:19:50:512,-0.07559204
12:19:50:519,-0.07855225
12:19:50:527,-0.08132935
12:19:50:538,-0.08462524
12:19:50:546,-0.08984375
12:19:50:558,-0.09741211
12:19:50:565,-0.1018677
12:19:50:572,-0.1079102
12:19:50:580,-0.1130676
12:19:50:586,-0.1195374
12:19:50:596,-0.129303
12:19:50:603,-0.1362
12:19:50:612,-0.1416321
12:19:50:620,-0.1524658
12:19:50:627,-0.1612854
12:19:50:635,-0.1714783
12:19:50:642,-0.1811218
12:19:50:651,-0.1906433
12:19:50:659,-0.202301
12:19:50:668,-0.2163086
12:19:50:677,-0.2319031
12:19:50:685,-0.2454529
12:19:50:693,-0.2610779
12:19:50:701,-0.2738342
12:19:50:709,-0.2913818
12:19:50:719,-0.3105774
12:19:50:727,-0.3322754
12:19:50:736,-0.3537598
12:19:50:744,-0.3728943
12:19:50:751,-0.3929443
12:19:50:760,-0.4176636
12:19:50:767,-0.4403687
12:19:50:774,-0.4621277
12:19:50:784,-0.4951477
12:19:50:792,-0.5221863
12:19:50:799,-0.5512085
12:19:50:806,-0.5775452
12:19:50:814,-0.6038208
12:19:50:821,-0.6308289
12:19:50:831,-0.6574097
12:19:50:839,-0.6972656
12:19:50:847,-0.7264099
12:19:50:855,-0.7546082
12:19:50:862,-0.7815857
12:19:50:868,-0.8101807
12:19:50:876,-0.8423157
12:19:50:885,-0.8848877
12:19:50:894,-0.9195557
12:19:50:902,-0.9548645
12:19:50:909,-0.9936218
12:19:50:918,-1.030823
12:19:50:926,-1.063019
12:19:50:933,-1.103821
12:19:50:942,-1.146301
12:19:50:949,-1.181458
12:19:50:957,-1.220917
12:19:50:964,-1.258514
12:19:50:973,-1.302734
12:19:50:980,-1.342041
12:19:50:988,-1.382629
12:19:50:999,-1.438141
12:19:51:006,-1.480804
12:19:51:014,-1.515137
12:19:51:021,-1.565826
12:19:51:029,-1.610382
12:19:51:037,-1.657623
12:19:51:045,-1.703918
12:19:51:055,-1.765167
12:19:51:062,-1.808258
12:19:51:070,-1.848907
12:19:51:080,-1.900177
12:19:51:086,-1.935944
12:19:51:094,-1.986969
12:19:51:101,-2.029694
12:19:51:110,-2.081879
12:19:51:118,-2.12973
12:19:51:125,-2.175354
12:19:51:133,-2.224762
12:19:51:142,-2.282043
12:19:51:150,-2.333008
12:19:51:160,-2.391327
12:19:51:169,-2.452545
12:19:51:176,-2.490417
12:19:51:183,-2.549652
12:19:51:192,-2.604492
12:19:51:200,-2.660461
12:19:51:207,-2.718628
12:19:51:215,-2.771057
12:19:51:223,-2.831909
12:19:51:230,-2.888794
12:19:51:240,-2.953583
12:19:51:248,-3.015594
12:19:51:255,-3.069824
12:19:51:262,-3.126007
12:19:51:270,-3.186371
12:19:51:280,-3.241028
12:19:51:288,-3.31427
12:19:51:295,-3.375946
12:19:51:302,-3.435944
12:19:51:310,-3.496552
12:19:51:318,-3.561584
12:19:51:326,-3.63501
12:19:51:336,-3.712067
12:19:51:345,-3.787689
12:19:51:352,-3.846771
12:19:51:361,-3.913788
12:19:51:368,-3.984955
12:19:51:377,-4.050049
12:19:51:384,-4.113037
12:19:51:393,-4.188416
12:19:51:402,-4.261627
12:19:51:409,-4.329651
12:19:51:416,-4.379547
12:19:51:424,-4.46344
12:19:51:431,-4.532501
12:19:51:441,-4.611176
12:19:51:448,-4.681061
12:19:51:459,-4.775757
12:19:51:467,-4.850739
12:19:51:474,-4.920288
12:19:51:483,-4.977203
12:19:51:490,-5.073914
12:19:51:498,-5.143402
12:19:51:505,-5.209503
12:19:51:516,-5.317963
12:19:51:526,-5.41214
12:19:51:534,-5.489868
12:19:51:543,-5.572144
12:19:51:551,-5.651947
12:19:51:559,-5.713562
12:19:51:570,-5.826843
12:19:51:578,-5.904541
12:19:51:587,-5.987213
12:19:51:594,-6.057037
12:19:51:601,-6.128815
12:19:51:610,-6.209198
12:19:51:617,-6.276001
12:19:51:625,-6.360229
12:19:51:635,-6.451874
12:19:51:643,-6.536255
12:19:51:651,-6.605865
12:19:51:659,-6.670715
12:19:51:667,-6.75705
12:19:51:675,-6.828186
12:19:51:686,-6.890015
12:19:51:696,-7.024872
12:19:51:708,-7.09552
12:19:51:716,-7.222565
12:19:51:726,-7.317383
12:19:51:735,-7.398254
12:19:51:743,-7.488098
12:19:51:752,-7.566956
12:19:51:760,-7.645355
12:19:51:769,-7.73761
12:19:51:777,-7.802094
12:19:51:787,-7.896118
12:19:51:795,-7.963654
12:19:51:802,-8.036469
12:19:51:810,-8.100647
12:19:51:817,-8.165741
12:19:51:828,-8.255371
12:19:51:835,-8.317749
12:19:51:842,-8.382599
12:19:51:851,-8.454468
12:19:51:858,-8.515686
12:19:51:867,-8.591156
12:19:51:875,-8.643616
12:19:51:886,-8.747986
12:19:51:894,-8.81015
12:19:51:902,-8.869446
12:19:51:909,-8.934723
12:19:51:917,-8.995483
12:19:51:926,-9.065979
12:19:51:934,-9.119354
12:19:51:945,-9.190918
12:19:51:952,-9.244995
12:19:51:960,-9.297516
12:19:51:969,-9.348053
12:19:51:976,-9.393097
12:19:51:984,-9.442291
12:19:51:993,-9.490936
12:19:52:004,-9.553833
12:19:52:011,-9.59903
12:19:52:019,-9.644287
12:19:52:028,-9.703125
12:19:52:036,-9.751526
12:19:52:044,-9.79953
12:19:52:055,-9.846802
12:19:52:063,-9.898956
12:19:52:070,-9.940002
12:19:52:079,-9.984833
12:19:52:089,-10.03857
12:19:52:096,-10.07144
12:19:52:103,-10.11853
12:19:52:112,-10.16446
12:19:52:120,-10.21027
12:19:52:129,-10.25955
12:19:52:137,-10.30048
12:19:52:144,-10.33228
12:19:52:151,-10.37888
12:19:52:158,-10.41629
12:19:52:167,-10.46024
12:19:52:177,-10.5094
12:19:52:184,-10.54749
12:19:52:192,-10.58621
12:19:52:199,-10.61749
12:19:52:207,-10.65479
12:19:52:215,-10.69946
12:19:52:223,-10.74301
12:19:52:233,-10.7933
12:19:52:241,-10.83151
12:19:52:249,-10.87247
12:19:52:257,-10.90753
12:19:52:264,-10.94092
12:19:52:271,-10.97308
12:19:52:278,-11.00119
12:19:52:289,-11.04935
12:19:52:296,-11.07904
12:19:52:303,-11.11261
12:19:52:312,-11.13705
12:19:52:319,-11.17096
12:19:52:327,-11.20251
12:19:52:335,-11.22952
12:19:52:345,-11.26581
12:19:52:353,-11.29495
12:19:52:361,-11.3186
12:19:52:372,-11.34894
12:19:52:379,-11.36969
12:19:52:386,-11.39139
12:19:52:394,-11.41092
12:19:52:402,-11.43253
12:19:52:411,-11.45227
12:19:52:419,-11.47
12:19:52:426,-11.48526
12:19:52:434,-11.49966
12:19:52:442,-11.51172
12:19:52:452,-11.51987
12:19:52:461,-11.52853
12:19:52:469,-11.53137
12:19:52:478,-11.52917
12:19:52:486,-11.52518
12:19:52:493,-11.51782
12:19:52:501,-11.50989
12:19:52:510,-11.495
12:19:52:519,-11.4812
12:19:52:528,-11.46216
12:19:52:537,-11.44647
12:19:52:545,-11.42432
12:19:52:554,-11.40067
12:19:52:562,-11.37567
12:19:52:572,-11.34579
12:19:52:580,-11.31888
12:19:52:591,-11.27676
12:19:52:600,-11.25183
12:19:52:608,-11.20981
12:19:52:616,-11.18204
12:19:52:623,-11.13507
12:19:52:632,-11.09079
12:19:52:643,-11.04208
12:19:52:652,-10.97644
12:19:52:659,-10.93369
12:19:52:667,-10.89645
12:19:52:674,-10.8425
12:19:52:681,-10.79926
12:19:52:690,-10.74326
12:19:52:698,-10.69781
12:19:52:708,-10.63214
12:19:52:716,-10.59143
12:19:52:724,-10.52924
12:19:52:732,-10.48505
12:19:52:740,-10.41379
12:19:52:748,-10.3569
12:19:52:755,-10.30371
12:19:52:765,-10.22754
12:19:52:773,-10.1597
12:19:52:781,-10.10635
12:19:52:789,-10.03326
12:19:52:798,-9.96817
12:19:52:805,-9.905396
12:19:52:814,-9.836334
12:19:52:824,-9.750366
12:19:52:833,-9.673706
12:19:52:841,-9.609528
12:19:52:849,-9.540283
12:19:52:857,-9.470062
12:19:52:864,-9.407013
12:19:52:873,-9.356842
12:19:52:883,-9.240234
12:19:52:892,-9.15567
12:19:52:904,-9.060608
12:19:52:912,-8.98465
12:19:52:920,-8.911438
12:19:52:928,-8.845032
12:19:52:935,-8.776306
12:19:52:943,-8.703735
12:19:52:951,-8.629456
12:19:52:962,-8.535095
12:19:52:970,-8.45932
12:19:52:978,-8.385742
12:19:52:986,-8.315948
12:19:52:993,-8.24234
12:19:53:001,-8.176483
12:19:53:012,-8.085846
12:19:53:018,-8.015106
12:19:53:027,-7.944611
12:19:53:035,-7.862823
12:19:53:043,-7.793304
12:19:53:051,-7.723846
12:19:53:058,-7.655273
12:19:53:067,-7.568115
12:19:53:077,-7.479614
12:19:53:085,-7.40741
12:19:53:094,-7.335358
12:19:53:102,-7.263062
12:19:53:110,-7.201385
12:19:53:118,-7.118195
12:19:53:125,-7.058533
12:19:53:138,-6.9328
12:19:53:145,-6.856018
12:19:53:157,-6.755341
12:19:53:165,-6.667755
12:19:53:177,-6.57077
12:19:53:185,-6.487488
12:19:53:199,-6.365509
12:19:53:207,-6.27887
12:19:53:219,-6.169647
12:19:53:227,-6.082581
12:19:53:236,-5.983673
12:19:53:246,-5.875916
12:19:53:258,-5.757172
12:19:53:266,-5.667297
12:19:53:277,-5.553589
12:19:53:285,-5.460327
12:19:53:293,-5.363312
12:19:53:302,-5.268463
12:19:53:310,-5.175903
12:19:53:321,-5.065735
12:19:53:330,-4.958099
12:19:53:339,-4.851532
12:19:53:346,-4.774414
12:19:53:356,-4.658203
12:19:53:366,-4.545532
12:19:53:374,-4.450256
12:19:53:385,-4.337036
12:19:53:393,-4.236023
12:19:53:402,-4.141144
12:19:53:411,-4.040192
12:19:53:420,-3.942474
12:19:53:428,-3.851074
12:19:53:438,-3.745422
12:19:53:449,-3.628021
12:19:53:461,-3.507935
12:19:53:469,-3.415314
12:19:53:479,-3.333191
12:19:53:489,-3.19519
12:19:53:500,-3.083984
12:19:53:508,-2.988495
12:19:53:520,-2.868713
12:19:53:528,-2.780884
12:19:53:536,-2.699005
12:19:53:545,-2.596283
12:19:53:553,-2.518066
12:19:53:561,-2.431671
12:19:53:570,-2.341095
12:19:53:581,-2.226837
12:19:53:590,-2.134247
12:19:53:599,-2.033173
12:19:53:607,-1.945099
12:19:53:616,-1.857208
12:19:53:623,-1.77002
12:19:53:631,-1.678284
12:19:53:642,-1.567261
12:19:53:650,-1.48761
12:19:53:658,-1.401123
12:19:53:666,-1.313049
12:19:53:673,-1.233948
12:19:53:682,-1.147644
12:19:53:689,-1.064301
12:19:53:698,-0.967926
12:19:53:708,-0.8618774
12:19:53:716,-0.776947
12:19:53:726,-0.6794739
12:19:53:734,-0.5973511
12:19:53:743,-0.515564
12:19:53:750,-0.4353943
12:19:53:760,-0.3378296
12:19:53:768,-0.2583313
12:19:53:776,-0.1771851
12:19:53:785,-0.1091614
12:19:53:792,-0.01898193
12:19:53:804,0.09226608
12:19:53:813,0.1654565
12:19:53:824,0.2867098
12:19:53:831,0.3635983
12:19:53:840,0.4590186
12:19:53:850,0.5459499
12:19:53:858,0.6210359
12:19:53:866,0.7011827
12:19:53:873,0.7729893
12:19:53:884,0.869334
12:19:53:892,0.9532151
12:19:53:900,1.027847
12:19:53:909,1.114173
12:19:53:917,1.187636
12:19:53:927,1.284487
12:19:53:935,1.357003
12:19:53:944,1.439538
12:19:53:951,1.509559
12:19:53:959,1.579545
12:19:53:966,1.651286
12:19:53:974,1.721804
12:19:53:982,1.794109
12:19:53:990,1.873083
12:19:53:998,1.945267
12:19:54:008,2.034495
12:19:54:015,2.110205
12:19:54:026,2.208661
12:19:54:034,2.273517
12:19:54:044,2.3565
12:19:54:052,2.465996
12:19:54:061,2.558388
12:19:54:071,2.664651
12:19:54:078,2.747421
12:19:54:087,2.828718
12:19:54:095,2.918577
12:19:54:104,3.013002
12:19:54:112,3.093371
12:19:54:121,3.177312
12:19:54:132,3.298082
12:19:54:140,3.38128
12:19:54:149,3.485433
12:19:54:157,3.562596
12:19:54:166,3.636502
12:19:54:174,3.733931
12:19:54:184,3.828937
12:19:54:193,3.932625
12:19:54:205,4.053718
12:19:54:217,4.180168
12:19:54:226,4.274378
12:19:54:234,4.361677
12:19:54:243,4.45532
12:19:54:252,4.543587
12:19:54:260,4.62384
12:19:54:268,4.714182
12:19:54:277,4.791734
12:19:54:286,4.888886
12:19:54:294,4.966796
12:19:54:303,5.050332
12:19:54:311,5.128884
12:19:54:319,5.21726
12:19:54:330,5.328245
12:19:54:341,5.431746
12:19:54:349,5.526318
12:19:54:359,5.625734
12:19:54:368,5.726378
12:19:54:377,5.827334
12:19:54:388,5.936956
12:19:54:398,6.041473
12:19:54:406,6.137613
12:19:54:419,6.262628
12:19:54:427,6.365948
12:19:54:437,6.467446
12:19:54:446,6.580009
12:19:54:454,6.679687
12:19:54:465,6.796136
12:19:54:476,6.903444
12:19:54:487,7.048183
12:19:54:495,7.148567
12:19:54:506,7.268031
12:19:54:514,7.375813
12:19:54:524,7.487518
12:19:54:533,7.595385
12:19:54:543,7.70343
12:19:54:551,7.809562
12:19:54:559,7.903253
12:19:54:568,8.018004
12:19:54:579,8.13235
12:19:54:587,8.235154
12:19:54:597,8.342348
12:19:54:608,8.447427
12:19:54:617,8.580684
12:19:54:628,8.699804
12:19:54:636,8.795814
12:19:54:648,8.927984
12:19:54:656,9.025379
12:19:54:666,9.130197
12:19:54:674,9.224939
12:19:54:686,9.334473
12:19:54:695,9.45776
12:19:54:704,9.559837
12:19:54:711,9.635847
12:19:54:723,9.769142
12:19:54:731,9.868638
12:19:54:739,9.960286
12:19:54:749,10.07921
12:19:54:757,10.14834
12:19:54:767,10.26985
12:19:54:774,10.36118
12:19:54:783,10.45493
12:19:54:791,10.53913
12:19:54:801,10.63324
12:19:54:810,10.72143
12:19:54:818,10.79864
12:19:54:826,10.88096
12:19:54:833,10.95226
12:19:54:842,11.02687
12:19:54:850,11.10118
12:19:54:859,11.18029
12:19:54:870,11.28354
12:19:54:878,11.35696
12:19:54:888,11.444
12:19:54:896,11.51788
12:19:54:905,11.5948
12:19:54:913,11.67242
12:19:54:924,11.74997
12:19:54:934,11.8636
12:19:54:941,11.93468
12:19:54:951,12.01911
12:19:54:958,12.08928
12:19:54:966,12.16743
12:19:54:974,12.24167
12:19:54:982,12.31157
12:19:54:992,12.41014
12:19:55:001,12.4892
12:19:55:010,12.56956
12:19:55:018,12.64867
12:19:55:026,12.72177
12:19:55:034,12.80243
12:19:55:042,12.88005
12:19:55:053,12.9768
12:19:55:060,13.04947
12:19:55:069,13.13514
12:19:55:078,13.19757
12:19:55:085,13.28588
12:19:55:093,13.35997
12:19:55:101,13.43076
12:19:55:111,13.52792
12:19:55:119,13.60472
12:19:55:128,13.6895
12:19:55:136,13.76462
12:19:55:144,13.83738
12:19:55:152,13.91318
12:19:55:160,13.98566
12:19:55:169,14.0755
12:19:55:180,14.17386
12:19:55:189,14.2558
12:19:55:198,14.33866
12:19:55:207,14.42101
12:19:55:217,14.50285
12:19:55:225,14.57499
12:19:55:234,14.64822
12:19:55:245,14.74139
12:19:55:253,14.80914
12:19:55:263,14.88782
12:19:55:272,14.95868
12:19:55:281,15.02502
12:19:55:291,15.08412
12:19:55:301,15.16588
12:19:55:313,15.24727
12:19:55:322,15.30984
12:19:55:333,15.372
12:19:55:342,15.42501
12:19:55:351,15.46478
12:19:55:360,15.5248
12:19:55:369,15.57127
12:19:55:380,15.6235
12:19:55:389,15.66522
12:19:55:397,15.70237
12:19:55:407,15.73377
12:19:55:416,15.77304
12:19:55:425,15.79858
12:19:55:434,15.82792
12:19:55:448,15.8593
12:19:55:457,15.87635
12:19:55:468,15.88939
12:19:55:478,15.90321
12:19:55:486,15.91094
12:19:55:495,15.9172
12:19:55:506,15.92198
12:19:55:515,15.92443
12:19:55:524,15.92321
12:19:55:534,15.92062
12:19:55:543,15.91489
12:19:55:553,15.90812
12:19:55:562,15.90038
12:19:55:570,15.89046
12:19:55:578,15.88119
12:19:55:589,15.86595
12:19:55:596,15.85377
12:19:55:609,15.82776
12:19:55:617,15.81082
12:19:55:625,15.78943
12:19:55:635,15.76225
12:19:55:644,15.73659
12:19:55:653,15.70615
12:19:55:662,15.67825
12:19:55:670,15.64757
12:19:55:678,15.61895
12:19:55:686,15.58569
12:19:55:695,15.54983
12:19:55:702,15.51472
12:19:55:710,15.47716
12:19:55:720,15.43335
12:19:55:731,15.37379
12:19:55:739,15.33099
12:19:55:748,15.28115
12:19:55:756,15.23729
12:19:55:764,15.19119
12:19:55:772,15.14295
12:19:55:780,15.09058
12:19:55:792,15.01652
12:19:55:800,14.97336
12:19:55:808,14.91048
12:19:55:816,14.85223
12:19:55:825,14.79525
12:19:55:832,14.74439
12:19:55:841,14.6841
12:19:55:851,14.61117
12:19:55:859,14.55452
12:19:55:867,14.49059
12:19:55:877,14.41773
12:19:55:885,14.35547
12:19:55:893,14.28913
12:19:55:902,14.21728
12:19:55:913,14.12227
12:19:55:923,14.04366
12:19:55:931,13.96315
12:19:55:940,13.88254
12:19:55:948,13.80573
12:19:55:958,13.72166
12:19:55:966,13.64028
12:19:55:978,13.51781
12:19:55:986,13.44433
12:19:55:994,13.3515
12:19:56:003,13.26133
12:19:56:011,13.16211
12:19:56:020,13.07263
12:19:56:028,12.97274
12:19:56:040,12.84676
12:19:56:048,12.73949
12:19:56:057,12.63189
12:19:56:065,12.53409
12:19:56:073,12.43502
12:19:56:081,12.33854
12:19:56:089,12.23321
12:19:56:099,12.1118
12:19:56:110,11.95897
12:19:56:119,11.84151
12:19:56:127,11.73116
12:19:56:136,11.60974
12:19:56:143,11.49246
12:19:56:151,11.37617
12:19:56:160,11.25333
12:19:56:168,11.12126
12:19:56:178,10.98351
12:19:56:187,10.83184
12:19:56:194,10.70831
12:19:56:203,10.56792
12:19:56:211,10.4375
12:19:56:220,10.30092
12:19:56:230,10.14446
12:19:56:239,9.998234
12:19:56:247,9.864158
12:19:56:254,9.747925
12:19:56:262,9.625597
12:19:56:270,9.491129
12:19:56:279,9.349664
12:19:56:289,9.190155
12:19:56:298,9.052368
12:19:56:306,8.909397
12:19:56:313,8.779709
12:19:56:323,8.640781
12:19:56:330,8.501394
12:19:56:339,8.350805
12:19:56:349,8.19535
12:19:56:357,8.059475
12:19:56:365,7.924616
12:19:56:373,7.809084
12:19:56:381,7.641217
12:19:56:390,7.503001
12:19:56:399,7.359151
12:19:56:406,7.224875
12:19:56:417,7.044959
12:19:56:424,6.909822
12:19:56:433,6.772657
12:19:56:442,6.6262
12:19:56:451,6.465377
12:19:56:462,6.269311
12:19:56:472,6.1004
12:19:56:483,5.921455
12:19:56:492,5.762746
12:19:56:502,5.630334
12:19:56:512,5.41869
12:19:56:522,5.265205
12:19:56:531,5.11911
12:19:56:541,4.965093
12:19:56:552,4.813419
12:19:56:563,4.630239
12:19:56:572,4.481214
12:19:56:583,4.328299
12:19:56:590,4.198895
12:19:56:602,4.039594
12:19:56:611,3.894715
12:19:56:622,3.732949
12:19:56:631,3.600002
12:19:56:642,3.456818
12:19:56:650,3.331026
12:19:56:660,3.193986
12:19:56:668,3.068366
12:19:56:679,2.925614
12:19:56:688,2.79824
12:19:56:696,2.682111
12:19:56:706,2.550777
12:19:56:715,2.450602
12:19:56:724,2.301621
12:19:56:736,2.14142
12:19:56:750,1.96372
12:19:56:759,1.843035
12:19:56:771,1.680234
12:19:56:781,1.555616
12:19:56:790,1.441419
12:19:56:799,1.323034
12:19:56:808,1.20831
12:19:56:818,1.093207
12:19:56:827,0.9717414
12:19:56:837,0.8537108
12:19:56:845,0.7442776
12:19:56:853,0.6626232
12:19:56:863,0.5245045
12:19:56:872,0.4192946
12:19:56:880,0.31571
12:19:56:888,0.2165398
12:19:56:896,0.1208514
12:19:56:906,-0.007629395
12:19:56:915,-0.1022949
12:19:56:924,-0.2050781
12:19:56:933,-0.2998657
12:19:56:941,-0.3761597
12:19:56:949,-0.4914246
12:19:56:958,-0.5853271
12:19:56:968,-0.711731
12:19:56:976,-0.8051147
12:19:56:986,-0.91745
12:19:56:994,-1.011505
12:19:57:003,-1.113892
12:19:57:010,-1.209503
12:19:57:019,-1.302124
12:19:57:028,-1.422974
12:19:57:037,-1.514954
12:19:57:046,-1.624054
12:19:57:053,-1.711731
12:19:57:063,-1.811615
12:19:57:070,-1.900421
12:19:57:079,-1.997314
12:19:57:087,-2.102936
12:19:57:096,-2.192169
12:19:57:105,-2.298126
12:19:57:113,-2.370636
12:19:57:121,-2.477753
12:19:57:128,-2.566742
12:19:57:137,-2.660797
12:19:57:145,-2.761536
12:19:57:156,-2.860291
12:19:57:167,-3.00119
12:19:57:175,-3.092682
12:19:57:184,-3.176819
12:19:57:193,-3.296265
12:19:57:201,-3.385498
12:19:57:209,-3.472412
12:19:57:220,-3.590942
12:19:57:228,-3.691071
12:19:57:236,-3.779938
12:19:57:245,-3.881683
12:19:57:253,-3.970398
12:19:57:262,-4.066742
12:19:57:270,-4.158447
12:19:57:281,-4.269257
12:19:57:289,-4.358673
12:19:57:298,-4.449066
12:19:57:307,-4.545715
12:19:57:315,-4.633698
12:19:57:323,-4.71991
12:19:57:331,-4.789001
12:19:57:341,-4.913086
12:19:57:350,-4.999237
12:19:57:357,-5.079285
12:19:57:367,-5.179199
12:19:57:375,-5.269531
12:19:57:383,-5.350067
12:19:57:392,-5.432892
12:19:57:403,-5.537201
12:19:57:411,-5.60025
12:19:57:418,-5.690582
12:19:57:427,-5.777374
12:19:57:436,-5.841797
12:19:57:445,-5.932983
12:19:57:452,-6.008911
12:19:57:461,-6.087006
12:19:57:469,-6.16156
12:19:57:477,-6.230865
12:19:57:486,-6.311401
12:19:57:495,-6.384399
12:19:57:503,-6.454132
12:19:57:511,-6.526642
12:19:57:519,-6.597443
12:19:57:530,-6.696198
12:19:57:538,-6.758881
12:19:57:545,-6.825256
12:19:57:553,-6.878204
12:19:57:562,-6.95639
12:19:57:571,-7.028717
12:19:57:579,-7.092896
12:19:57:590,-7.17569
12:19:57:598,-7.226898
12:19:57:606,-7.298615
12:19:57:614,-7.362061
12:19:57:622,-7.422394
12:19:57:630,-7.484192
12:19:57:639,-7.540436
12:19:57:647,-7.587128
12:19:57:655,-7.655029
12:19:57:664,-7.708588
12:19:57:672,-7.762421
12:19:57:680,-7.815857
12:19:57:689,-7.876099
12:19:57:697,-7.926941
12:19:57:705,-7.97702
12:19:57:715,-8.042328
12:19:57:722,-8.092468
12:19:57:732,-8.154022
